,Stop ID,Name,Agency,X,Y
52,4515,The Embarcadero & Greenwich St,San Francisco Municipal Transportation Agency,-122.401113,37.803263
53,7281,Embarcadero & Sansome St ,San Francisco Municipal Transportation Agency,-122.403233,37.805146
54,4501,The Embarcadero & Bay St  ,San Francisco Municipal Transportation Agency,-122.406278,37.806945
55,4530,The Embarcadero & Stockton St ,San Francisco Municipal Transportation Agency,-122.410287,37.808351
56,5174,Jefferson St & Powell St  ,San Francisco Municipal Transportation Agency,-122.413357,37.808594
57,5175,Jefferson St & Taylor St  ,San Francisco Municipal Transportation Agency,-122.415514,37.80832
58,5240,King St & 4th St   ,San Francisco Municipal Transportation Agency,-122.394082,37.776269
59,4510,The Embarcadero & Folsom St  ,San Francisco Municipal Transportation Agency,-122.389841,37.790749
60,7217,Metro Embarcadero Station,San Francisco Municipal Transportation Agency,-122.396465,37.793179
61,6994,Metro Montgomery Station/Outbound ,San Francisco Municipal Transportation Agency,-122.402127,37.788791
62,6995,Metro Powell Station/Outbound ,San Francisco Municipal Transportation Agency,-122.407822,37.7843
63,6997,Metro Civic Center Station/Outbd ,San Francisco Municipal Transportation Agency,-122.414995,37.778675
64,6996,Van Ness Station Outbound ,San Francisco Municipal Transportation Agency,-122.41934,37.77523400000001
65,6998,Metro Church Station/Outbound,San Francisco Municipal Transportation Agency,-122.429321,37.767327
66,6991,Metro Castro Station/Outbound,San Francisco Municipal Transportation Agency,-122.43528899999998,37.762683
67,6993,Forest Hill Station Outbound ,San Francisco Municipal Transportation Agency,-122.459192,37.74817
68,6739,West Portal Station   ,San Francisco Municipal Transportation Agency,-122.4658,37.740947
69,7440,Muni Metro East/Not a public stop,San Francisco Municipal Transportation Agency,-122.386903,37.752898
70,7355,Third Street & 20th St,San Francisco Municipal Transportation Agency,-122.388558,37.760518
71,6503,West Portal/Sloat/St Francis Circle,San Francisco Municipal Transportation Agency,-122.471618,37.734807
72,3358,19th Ave & Holloway Ave  ,San Francisco Municipal Transportation Agency,-122.475245,37.721342
73,3719,Broad St & Plymouth Ave  ,San Francisco Municipal Transportation Agency,-122.45618,37.713161
74,6269,San Jose Ave & Niagra Ave   ,San Francisco Municipal Transportation Agency,-122.447459,37.719507
75,6617,Taraval St & 19th Ave  ,San Francisco Municipal Transportation Agency,-122.475821,37.742971
76,6740,West Portal Station  ,San Francisco Municipal Transportation Agency,-122.465457,37.74125
77,5730,Metro Forest Hill Station/Downtown,San Francisco Municipal Transportation Agency,-122.458623,37.748351
78,5728,Metro Castro Station/Downtown,San Francisco Municipal Transportation Agency,-122.435231,37.76262
79,5726,Metro Church Station/Downtown,San Francisco Municipal Transportation Agency,-122.429168,37.767194
80,5419,Metro Van Ness Station,San Francisco Municipal Transportation Agency,-122.419252,37.77512700000001
81,5727,Metro Civic Center Station/Downtn,San Francisco Municipal Transportation Agency,-122.414813,37.778542
82,5417,Metro Powell Station/Downtown,San Francisco Municipal Transportation Agency,-122.407695,37.784199
83,5731,Metro Montgomery Station/Downtown,San Francisco Municipal Transportation Agency,-122.401925,37.788702
84,6992,Metro Embarcadero Station,San Francisco Municipal Transportation Agency,-122.396431,37.793134
85,4509,The Embarcadero & Folsom St   ,San Francisco Municipal Transportation Agency,-122.389692,37.790481
86,5239,King St & 4th St   ,San Francisco Municipal Transportation Agency,-122.394173,37.776269
87,7148,King St & 6th St,San Francisco Municipal Transportation Agency,-122.39784,37.773168
88,3410,20th St & 3rd St  ,San Francisco Municipal Transportation Agency,-122.388707,37.760536
89,7794,The Embarcadero&Harrison St NW-NS/PS,San Francisco Municipal Transportation Agency,-122.388626,37.789597
90,4506,The Embarcadero & Brannan St   ,San Francisco Municipal Transportation Agency,-122.38813799999998,37.784359
91,5234,King St & 2nd St   ,San Francisco Municipal Transportation Agency,-122.389872,37.77972000000001
92,5237,King St & 2nd St   ,San Francisco Municipal Transportation Agency,-122.389824,37.779621
93,7145,The Embarcadero & Brannan St,San Francisco Municipal Transportation Agency,-122.387977,37.784627
94,7795,The Embarcadero&Harrsion St NE-FS/PS,San Francisco Municipal Transportation Agency,-122.388535,37.78967700000001
95,6736,Ulloa St & Forest Side Ave  ,San Francisco Municipal Transportation Agency,-122.46847,37.741535
96,3266,15th Ave & Taraval St  ,San Francisco Municipal Transportation Agency,-122.471297,37.743124
97,6616,Taraval St & 19th Ave  ,San Francisco Municipal Transportation Agency,-122.475444,37.74311
98,6620,Taraval St & 23rd Ave  ,San Francisco Municipal Transportation Agency,-122.48045,37.742872
99,6622,Taraval St & 26th Ave  ,San Francisco Municipal Transportation Agency,-122.483068,37.74278
100,6626,Taraval St & 30th Ave  ,San Francisco Municipal Transportation Agency,-122.487338,37.74259
101,6628,Taraval St & 32nd Ave  ,San Francisco Municipal Transportation Agency,-122.489489,37.74249
102,6640,Taraval St & Sunset Blvd  ,San Francisco Municipal Transportation Agency,-122.494361,37.742287
103,6632,Taraval St & 40th Ave  ,San Francisco Municipal Transportation Agency,-122.498055,37.742124
104,6634,Taraval St & 42nd Ave  ,San Francisco Municipal Transportation Agency,-122.500202,37.742021
105,6636,Taraval St & 44th Ave  ,San Francisco Municipal Transportation Agency,-122.502346,37.741924
106,6638,Taraval St & 46th Ave  ,San Francisco Municipal Transportation Agency,-122.50449,37.741823
107,3600,46th Ave & Ulloa St  ,San Francisco Municipal Transportation Agency,-122.504579,37.739998
108,3602,46th Ave & Vicente St  ,San Francisco Municipal Transportation Agency,-122.50444,37.738142
109,7869,47th Ave & Cutler Ave ,San Francisco Municipal Transportation Agency,-122.505413,37.736991
110,7058,West Portal Ave & Ulloa St,San Francisco Municipal Transportation Agency,-122.465846,37.740893
111,6932,Wawona/46th Ave /SF Zoo,San Francisco Municipal Transportation Agency,-122.504351,37.736125
112,3603,46th Ave & Vicente St  ,San Francisco Municipal Transportation Agency,-122.504268,37.737973
113,3601,46th Ave & Ulloa St  ,San Francisco Municipal Transportation Agency,-122.504407,37.739829
114,3599,46th Ave & Taraval St  ,San Francisco Municipal Transportation Agency,-122.504534,37.741685
115,6637,Taraval St & 44th Ave  ,San Francisco Municipal Transportation Agency,-122.502606,37.741804
116,6635,Taraval St & 42nd Ave  ,San Francisco Municipal Transportation Agency,-122.50046100000002,37.7419
117,6633,Taraval St & 40th Ave  ,San Francisco Municipal Transportation Agency,-122.498316,37.74199
118,6641,Taraval St & Sunset Blvd  ,San Francisco Municipal Transportation Agency,-122.49451,37.742188
119,6629,Taraval St & 32nd Ave  ,San Francisco Municipal Transportation Agency,-122.489749,37.742355
120,6627,Taraval St & 30th Ave  ,San Francisco Municipal Transportation Agency,-122.487615,37.742461
121,6623,Taraval St & 26th Ave  ,San Francisco Municipal Transportation Agency,-122.483324,37.742653
122,6619,Taraval St & 22nd Ave  ,San Francisco Municipal Transportation Agency,-122.478426,37.74289
123,6615,Taraval St & 17th Ave  ,San Francisco Municipal Transportation Agency,-122.47366,37.743069
124,3267,15th Ave & Taraval St  ,San Francisco Municipal Transportation Agency,-122.471405,37.743069
125,6737,Ulloa St & Forest Side Ave  ,San Francisco Municipal Transportation Agency,-122.4688,37.741435
126,7125,West Portal Ave & 14th Ave,San Francisco Municipal Transportation Agency,-122.468984,37.738064
127,6226,West Portal Ave & Sloat Blvd  ,San Francisco Municipal Transportation Agency,-122.471956,37.734299
128,6223,Right Of Way/Ocean Ave   ,San Francisco Municipal Transportation Agency,-122.473719,37.732022
129,6219,Right Of Way/Eucalyptus Dr  ,San Francisco Municipal Transportation Agency,-122.47435,37.73119000000001
130,3403,19th Ave & Winston Dr  ,San Francisco Municipal Transportation Agency,-122.474937,37.727017
131,3376,19th Ave & Randolph St  ,San Francisco Municipal Transportation Agency,-122.47167,37.7162
132,3387,19th Ave & Randolph St   ,San Francisco Municipal Transportation Agency,-122.469998,37.714443
133,6173,Randolph St & Arch St  ,San Francisco Municipal Transportation Agency,-122.467218,37.714201
134,6175,Randolph St & Bright St  ,San Francisco Municipal Transportation Agency,-122.463675,37.71425
135,5825,Orizaba Ave & Broad St  ,San Francisco Municipal Transportation Agency,-122.462585,37.713328
136,3716,Broad St & Capitol Ave  ,San Francisco Municipal Transportation Agency,-122.459159,37.713152
137,6259,San Jose Ave & Farallones St   ,San Francisco Municipal Transportation Agency,-122.45208,37.71407
138,6266,San Jose Ave & Lakeview Ave   ,San Francisco Municipal Transportation Agency,-122.450435,37.71608300000001
139,6268,San Jose Ave & Mt Vernon Ave   ,San Francisco Municipal Transportation Agency,-122.448593,37.718284
140,6262,San Jose Ave & Geneva Ave  ,San Francisco Municipal Transportation Agency,-122.447184,37.720007
141,7111,San Jose Ave & Mt Vernon Ave,San Francisco Municipal Transportation Agency,-122.44864,37.71847
142,6265,San Jose Ave & Lakeview Ave   ,San Francisco Municipal Transportation Agency,-122.450368,37.71633
143,6257,San Jose Ave & Farallones St   ,San Francisco Municipal Transportation Agency,-122.452148,37.714153
144,3718,Broad St & Plymouth Ave  ,San Francisco Municipal Transportation Agency,-122.455927,37.713222
145,3715,Broad St & Capitol Ave  ,San Francisco Municipal Transportation Agency,-122.458921,37.713191
146,3717,Broad St & Orizaba Ave  ,San Francisco Municipal Transportation Agency,-122.462331,37.713178000000006
147,6174,Randolph St & Bright St  ,San Francisco Municipal Transportation Agency,-122.463392,37.714348
148,6172,Randolph St & Arch St  ,San Francisco Municipal Transportation Agency,-122.466982,37.714342
149,3385,19th Ave & Randolph St   ,San Francisco Municipal Transportation Agency,-122.469618,37.714282
150,3361,19th Ave & Junipero Serra Blvd ,San Francisco Municipal Transportation Agency,-122.472275,37.716889
151,7065,19th Ave & Holloway Ave,San Francisco Municipal Transportation Agency,-122.475176,37.721342
152,7449,19th Ave & Winston Dr,San Francisco Municipal Transportation Agency,-122.474846,37.727195
153,6220,Right Of Way/Eucalyptus Dr  ,San Francisco Municipal Transportation Agency,-122.474366,37.730987
154,6224,Right Of Way/Ocean Ave   ,San Francisco Municipal Transportation Agency,-122.473815,37.731808
155,6225,West Portal Ave & Sloat Blvd  ,San Francisco Municipal Transportation Agency,-122.47189,37.734298
156,7109,West Portal/Sloat/St Francis Circle,San Francisco Municipal Transportation Agency,-122.471446,37.734825
157,6898,West Portal Ave & 14th Ave   ,San Francisco Municipal Transportation Agency,-122.469042,37.737859
158,7859,Duboce Ave & Church St,San Francisco Municipal Transportation Agency,-122.429122,37.769463
159,4447,Duboce Ave & Church St  ,San Francisco Municipal Transportation Agency,-122.429408,37.769472
160,7252,Duboce St/Noe St/Duboce Park,San Francisco Municipal Transportation Agency,-122.433557,37.769357
161,3909,Carl St & Cole St  ,San Francisco Municipal Transportation Agency,-122.449804,37.765863
162,3914,Carl St & Stanyan St  ,San Francisco Municipal Transportation Agency,-122.45259,37.765495
163,3912,Carl St & Hillway Ave  ,San Francisco Municipal Transportation Agency,-122.456561,37.765003
164,5118,Irving St & 2nd Ave  ,San Francisco Municipal Transportation Agency,-122.458643,37.764441
165,5119,Irving St & 4th Ave  ,San Francisco Municipal Transportation Agency,-122.460824,37.764299
166,5121,Irving St & 7th Ave  ,San Francisco Municipal Transportation Agency,-122.464034,37.764155
167,5123,Irving St & 9th Ave  ,San Francisco Municipal Transportation Agency,-122.466165,37.764106
168,5193,Judah St & 9th Ave  ,San Francisco Municipal Transportation Agency,-122.466688,37.762227
169,5195,Judah St & 12th Ave  ,San Francisco Municipal Transportation Agency,-122.469324,37.762069
170,5219,Judah St & Funston Ave  ,San Francisco Municipal Transportation Agency,-122.470329,37.762075
171,5198,Judah St & 16th Ave   ,San Francisco Municipal Transportation Agency,-122.473632,37.76194
172,5199,Judah St & 19th Ave  ,San Francisco Municipal Transportation Agency,-122.476921,37.761743
173,5202,Judah St & 23rd Ave  ,San Francisco Municipal Transportation Agency,-122.481164,37.761547
174,5203,Judah St & 25th Ave  ,San Francisco Municipal Transportation Agency,-122.4833,37.761452
175,5205,Judah St & 28th Ave  ,San Francisco Municipal Transportation Agency,-122.48651,37.76131
176,5207,Judah St & 31st Ave  ,San Francisco Municipal Transportation Agency,-122.489719,37.761172
177,5209,Judah St & 34th Ave  ,San Francisco Municipal Transportation Agency,-122.49293,37.761028
178,5224,Judah St & Sunset Blvd  ,San Francisco Municipal Transportation Agency,-122.495668,37.760917
179,5211,Judah St & 40th Ave  ,San Francisco Municipal Transportation Agency,-122.499359,37.760743
180,5213,Judah St & 43rd Ave  ,San Francisco Municipal Transportation Agency,-122.502574,37.760598
181,5215,Judah St & 46th Ave  ,San Francisco Municipal Transportation Agency,-122.505832,37.760493
182,7219,Judah/La Playa/Ocean Beach,San Francisco Municipal Transportation Agency,-122.508685,37.760349
183,4448,Duboce Ave & Church St  ,San Francisco Municipal Transportation Agency,-122.4294,37.769409
184,5223,Judah/La Playa/Ocean Beach,San Francisco Municipal Transportation Agency,-122.508181,37.760304
185,5216,Judah St & 46th Ave  ,San Francisco Municipal Transportation Agency,-122.506064,37.760392
186,5214,Judah St & 43rd Ave  ,San Francisco Municipal Transportation Agency,-122.502839,37.760518
187,5212,Judah St & 40th Ave  ,San Francisco Municipal Transportation Agency,-122.499154,37.760679
188,5225,Judah St & Sunset Blvd  ,San Francisco Municipal Transportation Agency,-122.495805,37.760845
189,5210,Judah St & 34th Ave  ,San Francisco Municipal Transportation Agency,-122.493199,37.760955
190,5208,Judah St & 31st Ave  ,San Francisco Municipal Transportation Agency,-122.4895,37.761105
191,5206,Judah St & 28th Ave  ,San Francisco Municipal Transportation Agency,-122.48676299999998,37.761232
192,5204,Judah St & 25th Ave  ,San Francisco Municipal Transportation Agency,-122.48356,37.761373
193,5201,Judah St & 22nd Ave  ,San Francisco Municipal Transportation Agency,-122.479855,37.76153400000001
194,5200,Judah St & 19th Ave  ,San Francisco Municipal Transportation Agency,-122.477194,37.761655
195,5197,Judah St & 15th Ave  ,San Francisco Municipal Transportation Agency,-122.472777,37.761848
196,5220,Judah St & Funston Ave  ,San Francisco Municipal Transportation Agency,-122.470572,37.76195
197,5196,Judah St & 12th Ave  ,San Francisco Municipal Transportation Agency,-122.469526,37.761988
198,5194,Judah St & 9th Ave  ,San Francisco Municipal Transportation Agency,-122.46631200000002,37.76213900000001
199,3212,9th Ave & Irving St  ,San Francisco Municipal Transportation Agency,-122.466241,37.763913
200,5122,Irving St & 7th Ave  ,San Francisco Municipal Transportation Agency,-122.464282,37.764092
201,5120,Irving St & 4th Ave  ,San Francisco Municipal Transportation Agency,-122.46106100000002,37.764226
202,5124,Irving St & Arguello Blvd  ,San Francisco Municipal Transportation Agency,-122.458024,37.764366
203,3913,Carl St & Hillway Ave  ,San Francisco Municipal Transportation Agency,-122.45651200000002,37.764932
204,3915,Carl St & Stanyan St  ,San Francisco Municipal Transportation Agency,-122.452928,37.765371
205,3911,Carl St & Cole St  ,San Francisco Municipal Transportation Agency,-122.450131,37.765745
206,7318,Sunset Tunnel East Portal ,San Francisco Municipal Transportation Agency,-122.433511,37.769285
207,7398,Bay Shore Blvd & Sunnydale Ave ,San Francisco Municipal Transportation Agency,-122.405044,37.708944
208,7399,Bay Shore Blvd/Arleta/Blanken,San Francisco Municipal Transportation Agency,-122.40233899999998,37.712226
209,7400,Third Street & Le Conte Ave,San Francisco Municipal Transportation Agency,-122.397468,37.718809
210,7347,Third Street/Gilman/Paul,San Francisco Municipal Transportation Agency,-122.39561,37.722449
211,7343,Third Street & Carroll Ave ,San Francisco Municipal Transportation Agency,-122.394222,37.725491
212,7345,Third Street & Williams Ave ,San Francisco Municipal Transportation Agency,-122.392604,37.729291
213,7401,Third Street/Revere/Shafter,San Francisco Municipal Transportation Agency,-122.391502,37.732262
214,7402,Third Street/Oakdale/Palou,San Francisco Municipal Transportation Agency,-122.390836,37.734358
215,7403,Third Street/Kirkwood/La Salle,San Francisco Municipal Transportation Agency,-122.389688,37.737641
216,7404,Third Street/Hudson/Innes,San Francisco Municipal Transportation Agency,-122.388884,37.739916
217,7352,Third Street & Evans Ave ,San Francisco Municipal Transportation Agency,-122.38792,37.742726
218,7353,Third Street & Marin St ,San Francisco Municipal Transportation Agency,-122.387445,37.748999
219,7354,Third Street & 23rd St,San Francisco Municipal Transportation Agency,-122.388001,37.755414
220,7356,Third Street & Mariposa St ,San Francisco Municipal Transportation Agency,-122.388853,37.764391
221,7357,UCSF/Mission Bay,San Francisco Municipal Transportation Agency,-122.389308,37.769049
222,7358,Third Street & Mission Rock St ,San Francisco Municipal Transportation Agency,-122.389683,37.772984
223,7166,4th St & King St,San Francisco Municipal Transportation Agency,-122.393864,37.77627800000001
224,7114,Junipero Serra Blvd & Ocean Ave,San Francisco Municipal Transportation Agency,-122.471818,37.731271
225,5807,Ocean Ave & San Leandro Way   ,San Francisco Municipal Transportation Agency,-122.469475,37.729945
226,5780,Ocean Ave & Aptos Ave   ,San Francisco Municipal Transportation Agency,-122.467871,37.728383
227,5786,Ocean Ave & Cerritos Ave   ,San Francisco Municipal Transportation Agency,-122.46676,37.727252
228,5808,Ocean Ave & Victoria St  ,San Francisco Municipal Transportation Agency,-122.464337,37.726029
229,5793,Ocean Ave & Jules Ave  ,San Francisco Municipal Transportation Agency,-122.46139,37.724955
230,5798,Ocean Ave & Miramar Ave  ,San Francisco Municipal Transportation Agency,-122.458306,37.724262
231,5795,Ocean Ave & Lee St  ,San Francisco Municipal Transportation Agency,-122.454423,37.723397
232,5785,OCEAN AVE/CCSF Pedestrian Bridge,San Francisco Municipal Transportation Agency,-122.450866,37.722947
233,5418,Balboa Park BART/Mezzanine Level,San Francisco Municipal Transportation Agency,-122.447425,37.721809
234,7778,San Jose Ave & Geneva Ave,San Francisco Municipal Transportation Agency,-122.446222,37.721238
235,5784,OCEAN AVE/CCSF Pedestrian Bridge,San Francisco Municipal Transportation Agency,-122.451448,37.72304000000001
236,5794,Ocean Ave & Lee St  ,San Francisco Municipal Transportation Agency,-122.453999,37.72345900000001
237,5797,Ocean Ave & Miramar Ave  ,San Francisco Municipal Transportation Agency,-122.458077,37.724387
238,5787,Ocean Ave & Dorado Ter  ,San Francisco Municipal Transportation Agency,-122.461059,37.724957
239,5788,Ocean Ave & Fairfield Way  ,San Francisco Municipal Transportation Agency,-122.464072,37.726008
240,5809,Ocean Ave & Westgate Dr ,San Francisco Municipal Transportation Agency,-122.46648,37.727199
241,5779,Ocean Ave & Aptos Ave   ,San Francisco Municipal Transportation Agency,-122.467561,37.728285
242,5806,Ocean Ave & San Leandro Way   ,San Francisco Municipal Transportation Agency,-122.469097,37.729989
243,7113,Junipero Serra Blvd & Ocean Ave,San Francisco Municipal Transportation Agency,-122.471707,37.731628
244,7364,Third Street & Marin St ,San Francisco Municipal Transportation Agency,-122.387525,37.749097
245,7365,Third Street & Evans Ave ,San Francisco Municipal Transportation Agency,-122.388034,37.742727
246,7390,Third Street/Hudson/Innes,San Francisco Municipal Transportation Agency,-122.38893,37.73993400000001
247,7391,Third Street/Kirkwood/La Salle,San Francisco Municipal Transportation Agency,-122.389734,37.73765
248,7392,Third Street/Oakdale/Palou,San Francisco Municipal Transportation Agency,-122.390893,37.73435
249,7393,Third Street/Revere/Shafter,San Francisco Municipal Transportation Agency,-122.391605,37.732289
250,7346,Third Street & Williams Ave ,San Francisco Municipal Transportation Agency,-122.392684,37.729211
251,7344,Third Street & Carroll Ave,San Francisco Municipal Transportation Agency,-122.394394,37.725241
252,7342,Third Street/Gilman/Paul,San Francisco Municipal Transportation Agency,-122.395782,37.722199
253,7394,Third Street & Le Conte Ave,San Francisco Municipal Transportation Agency,-122.397697,37.71864
254,7395,Bay Shore Blvd/Arleta/Blanken,San Francisco Municipal Transportation Agency,-122.40231599999998,37.712253
255,7396,Bay Shore Blvd & Sunnydale Ave ,San Francisco Municipal Transportation Agency,-122.405113,37.70897
256,7397,4th St & King St,San Francisco Municipal Transportation Agency,-122.393829,37.776135
257,7359,Third Street & Mission Rock St ,San Francisco Municipal Transportation Agency,-122.389717,37.772832
258,7360,UCSF/Mission Bay,San Francisco Municipal Transportation Agency,-122.389331,37.76854
259,7361,Third Street & Mariposa St,San Francisco Municipal Transportation Agency,-122.388865,37.764239
260,7362,Third Street & 20th St ,San Francisco Municipal Transportation Agency,-122.388593,37.760367
261,7363,Third Street & 23rd St ,San Francisco Municipal Transportation Agency,-122.388047,37.755263
262,7316,Church St & 14th St,San Francisco Municipal Transportation Agency,-122.428996,37.767786
263,3984,Church St & 16th St  ,San Francisco Municipal Transportation Agency,-122.428722,37.76462100000001
264,3987,Church St & 18th St  ,San Francisco Municipal Transportation Agency,-122.428416,37.761467
265,6214,Right Of Way/20th St  ,San Francisco Municipal Transportation Agency,-122.427924,37.758264
266,6221,Right Of Way/Liberty St  ,San Francisco Municipal Transportation Agency,-122.426999,37.757451
267,6216,Right Of Way/21st St  ,San Francisco Municipal Transportation Agency,-122.426922,37.756643
268,6218,Right Of Way/22nd St  ,San Francisco Municipal Transportation Agency,-122.42775,37.754607
269,3995,Church St & 24th St  ,San Francisco Municipal Transportation Agency,-122.427497,37.7518
270,4002,Church St & Clipper St  ,San Francisco Municipal Transportation Agency,-122.427289,37.749388
271,3997,Church St & 27th St  ,San Francisco Municipal Transportation Agency,-122.427073,37.746985
272,4004,Church St & Day St  ,San Francisco Municipal Transportation Agency,-122.426654,37.742811
273,3538,30th St & Dolores St  ,San Francisco Municipal Transportation Agency,-122.424457,37.74217
274,6280,San Jose Ave & Randall St   ,San Francisco Municipal Transportation Agency,-122.42432,37.739385
275,4788,San Jose Ave/Glen Park Station ,San Francisco Municipal Transportation Agency,-122.433855,37.732401
276,6285,San Jose Ave & Santa Rosa Ave  ,San Francisco Municipal Transportation Agency,-122.440016,37.728996
277,6287,San Jose Ave & Santa Ynez Ave  ,San Francisco Municipal Transportation Agency,-122.442359,37.725877
278,6274,San Jose Ave & Ocean Ave  ,San Francisco Municipal Transportation Agency,-122.444699,37.723085
279,7155,SAN JOSE AVE & GENEVA AVE,San Francisco Municipal Transportation Agency,-122.447436,37.721907
280,6275,San Jose Ave & Ocean Ave  ,San Francisco Municipal Transportation Agency,-122.44479,37.722862
281,6288,San Jose Ave & Santa Ynez Ave  ,San Francisco Municipal Transportation Agency,-122.442442,37.725681
282,6284,San Jose Ave & Santa Rosa Ave  ,San Francisco Municipal Transportation Agency,-122.439922,37.728991
283,4787,San Jose Ave/Glen Park Station,San Francisco Municipal Transportation Agency,-122.433416,37.732525
284,6277,San Jose Ave & Randall St   ,San Francisco Municipal Transportation Agency,-122.424157,37.739741
285,3537,30th St & Dolores St  ,San Francisco Municipal Transportation Agency,-122.424026,37.742304
286,4000,Church St & 30th St   ,San Francisco Municipal Transportation Agency,-122.426459,37.742222
287,3999,Church St & 29th St  ,San Francisco Municipal Transportation Agency,-122.426585,37.743587
288,3998,Church St & 27th St  ,San Francisco Municipal Transportation Agency,-122.426893,37.746781
289,4003,Church St & Clipper St  ,San Francisco Municipal Transportation Agency,-122.427122,37.749182
290,3996,Church St & 24th St  ,San Francisco Municipal Transportation Agency,-122.42735,37.751591
291,3994,Church St & 22nd St  ,San Francisco Municipal Transportation Agency,-122.427659,37.754785
292,6217,Right Of Way/21st St  ,San Francisco Municipal Transportation Agency,-122.426822,37.756436
293,6222,Right Of Way/Liberty St  ,San Francisco Municipal Transportation Agency,-122.426867,37.757239
294,6215,Right Of Way/20th St  ,San Francisco Municipal Transportation Agency,-122.427795,37.758229
295,6213,Right Of Way/18th St  ,San Francisco Municipal Transportation Agency,-122.428184,37.761192
296,3985,Church St & 16th St  ,San Francisco Municipal Transportation Agency,-122.428609,37.764382
297,7073,Church St & Market St,San Francisco Municipal Transportation Agency,-122.428927,37.767509
298,4006,Church St & Duboce Ave  ,San Francisco Municipal Transportation Agency,-122.429087,37.769302
0,4729,ALMADEN STATION (0),VTA,-121.8701639,37.24522937
1,4730,OAKRIDGE STATION (0),VTA,-121.8668227,37.25394366
2,4733,OHLONE-CHYNOWETH STATION (1),VTA,-121.8602788,37.25742301
3,4734,OAKRIDGE STATION (1),VTA,-121.8670319,37.25322094
4,4735,ALMADEN STATION (1),VTA,-121.870638,37.244539
5,4736,SANTA TERESA STATION (0),VTA,-121.78914089999999,37.23666813
6,4737,COTTLE STATION (0),VTA,-121.8031591,37.2427316
7,4738,SNELL STATION (0),VTA,-121.8313386,37.24805458
8,4739,BLOSSOM HILL STATION (0),VTA,-121.8418112,37.25314972
9,4731,OHLONE-CHYNOWETH STATION (0),VTA,-121.8596663,37.25799296
10,4740,BRANHAM STATION (0),VTA,-121.8593814,37.26729563
11,4741,CAPITOL STATION (0),VTA,-121.8632686,37.27529305
12,4742,CURTNER STATION (0),VTA,-121.8726218,37.29375248
13,4743,TAMIEN STATION (0),VTA,-121.88480870000001,37.31192747
14,4744,VIRGINIA STATION (0),VTA,-121.8901044,37.31982806
15,4745,CHILDRENS DISCOVERY MUSEUM STATION (0),VTA,-121.89366499999998,37.32776463
16,4746,CONVENTION CENTER STATION (0),VTA,-121.8897543,37.33016764
17,4747,SAN ANTONIO STATION (0),VTA,-121.887979,37.332782
18,4748,SANTA CLARA STATION (0),VTA,-121.890354,37.335924
19,4749,ST JAMES STATION (0),VTA,-121.892183,37.338402
20,4750,JAPANTOWN / AYER STATION (0),VTA,-121.8975592,37.34555669
21,4751,CIVIC CENTER STATION (0),VTA,-121.90243429999998,37.35201587
22,4752,GISH STATION (0),VTA,-121.91016,37.36254409
23,4753,METRO AIRPORT STATION (0),VTA,-121.9159899,37.37036352
24,4754,KARINA COURT STATION (0),VTA,-121.9204054,37.37627768
25,4755,COMPONENT STATION (0),VTA,-121.9257771,37.38348339
26,4756,BONAVENTURA STATION (0),VTA,-121.9297416,37.38874886
27,4757,ORCHARD STATION (0),VTA,-121.9348686,37.39572991
28,4758,RIVER OAKS STATION (0),VTA,-121.94002739999999,37.40284689
29,4759,TASMAN STATION (0),VTA,-121.94446299999998,37.40866852
30,4801,BAYPOINTE STATION (0),VTA,-121.94152340000002,37.41087684
31,4802,CISCO STATION (0),VTA,-121.9283116,37.41234825
32,4803,I-880 STATION (0),VTA,-121.9171179,37.41357159
33,5235,GREAT MALL STATION (0),VTA,-121.90143429999999,37.41392531
34,5236,MONTAGUE STATION (0),VTA,-121.89061809999998,37.40854922
35,5237,CROPLEY STATION (0),VTA,-121.88106859999999,37.40264405
36,5238,HOSTETTER STATION (0),VTA,-121.87028959999999,37.39564878
37,5239,BERRYESSA STATION (0),VTA,-121.8614771,37.38738595
38,5240,PENITENCIA CREEK STATION (0),VTA,-121.8544173,37.38095849
39,5241,MCKEE STATION (0),VTA,-121.84403640000001,37.37105676
40,5242,ALUM ROCK STATION (0),VTA,-121.83212040000001,37.35813414
41,4770,CIVIC CENTER STATION (1),VTA,-121.9019565,37.35138019
42,4771,JAPANTOWN / AYER STATION (1),VTA,-121.8971159,37.34496372
43,4772,ST JAMES STATION (1),VTA,-121.89080520000002,37.33835841
44,4773,SANTA CLARA STATION (1),VTA,-121.8889102,37.33579586
45,4774,SAN ANTONIO STATION (1),VTA,-121.88718829999999,37.33348095
46,4775,CONVENTION CENTER STATION (1),VTA,-121.8905384,37.32980922
47,4776,CHILDRENS DISCOVERY MUSEUM STATION (1),VTA,-121.8931137,37.32722261
48,4777,VIRGINIA STATION (1),VTA,-121.8899478,37.31916432
49,4778,TAMIEN STATION (1),VTA,-121.8843005,37.31125678
50,4779,CURTNER STATION (1),VTA,-121.8723429,37.29304367
51,4780,CAPITOL STATION (1),VTA,-121.8629638,37.27390098
52,4781,BRANHAM STATION (1),VTA,-121.85921299999998,37.26657773
53,4782,BLOSSOM HILL STATION (1),VTA,-121.8410246,37.25276704
54,4783,SNELL STATION (1),VTA,-121.8305466,37.24764079
55,4784,COTTLE STATION (1),VTA,-121.8022523,37.24250479
56,4785,SANTA TERESA STATION (1),VTA,-121.789491,37.235966299999994
